filename,index,quality,bpp_dct,bpp_jpeg,jpeg_quality_used,compression_ratio,sigma_adaptive,psnr_dct,ssim_dct,lpips_dct,kurt_dct,sigma_r_dct,tail_frac_dct,psnr_dncnn_pq,ssim_dncnn_pq,lpips_dncnn_pq,kurt_dncnn_pq,kurt_exc_dncnn_pq,sigma_r_dncnn_pq,skew_dncnn_pq,tail_frac_dncnn_pq,gain_psnr_dncnn_pq,psnr_dncnn_gl,ssim_dncnn_gl,lpips_dncnn_gl,kurt_dncnn_gl,kurt_exc_dncnn_gl,sigma_r_dncnn_gl,skew_dncnn_gl,tail_frac_dncnn_gl,gain_psnr_dncnn_gl,psnr_ffdnet_pq,ssim_ffdnet_pq,lpips_ffdnet_pq,kurt_ffdnet_pq,kurt_exc_ffdnet_pq,sigma_r_ffdnet_pq,skew_ffdnet_pq,tail_frac_ffdnet_pq,gain_psnr_ffdnet_pq,psnr_ffdnet_gl,ssim_ffdnet_gl,lpips_ffdnet_gl,kurt_ffdnet_gl,kurt_exc_ffdnet_gl,sigma_r_ffdnet_gl,skew_ffdnet_gl,tail_frac_ffdnet_gl,gain_psnr_ffdnet_gl,psnr_arcnn_pq,ssim_arcnn_pq,lpips_arcnn_pq,kurt_arcnn_pq,kurt_exc_arcnn_pq,sigma_r_arcnn_pq,skew_arcnn_pq,tail_frac_arcnn_pq,gain_psnr_arcnn_pq,psnr_arcnn_gl,ssim_arcnn_gl,lpips_arcnn_gl,kurt_arcnn_gl,kurt_exc_arcnn_gl,sigma_r_arcnn_gl,skew_arcnn_gl,tail_frac_arcnn_gl,gain_psnr_arcnn_gl
0331.png,109,90,1.8243,1.8054,88,13.156,0.005668,36.1849,0.955987,,7.943788780799788,1.445349077513042,0.00927734375,36.185,0.955987,,7.943062410998112,4.943062410998112,1.4453831128453787,0.17642931970356998,0.00927734375,0.0001,36.1183,0.954767,,7.6655781472729245,4.6655781472729245,1.5383161538267576,0.14055569894706232,0.0123138427734375,-0.0666,30.9879,0.934757,,4.603775572493467,1.6037755724934666,5.36886762334059,0.9691626223120364,0.007110595703125,-5.197,33.1124,0.926178,,29.08258787957215,26.08258787957215,4.130928416296001,1.9722233573502395,0.0105743408203125,-3.0725,36.1483,0.955945,,8.500576767874024,5.5005767678740245,1.5047618713709696,0.19545641985864573,0.01031494140625,-0.0366,36.2116,0.956203,,8.75583022023148,5.755830220231481,1.4616927120891154,0.3696925697704477,0.0110626220703125,0.0267
0215.png,110,10,0.2025,0.235,1,118.4921,0.026831,29.415,0.842933,,7.073618549560958,6.841968882067445,0.0157470703125,30.1998,0.87166,,7.286577434706067,4.286577434706067,5.898989794602957,0.10079066728211919,0.01446533203125,0.7848,29.9574,0.859193,,6.836951765660328,3.836951765660328,6.128310526280341,0.03260970037756698,0.0135650634765625,0.5424,22.6342,0.735893,,7.111604511628315,4.111604511628315,8.913008176863938,-0.2540952471047713,0.0654754638671875,-6.7808,29.4721,0.863102,,7.3804147477396524,4.3804147477396524,6.382319598071857,-0.07827387367827893,0.0166168212890625,0.0571,30.1927,0.873822,,7.717760223073246,4.717760223073246,5.894729807891681,0.1574817633393838,0.015350341796875,0.7777,29.7444,0.854858,,7.104941598040948,4.104941598040948,6.439222416098134,0.04684421454201096,0.014923095703125,0.3294
0215.png,110,25,0.375,0.3728,13,64.0026,0.017496,32.7528,0.907662,,7.4298618692762854,4.461554222762649,0.0160369873046875,33.4466,0.920174,,6.932866211219766,3.932866211219766,3.8484034011342514,-0.020799196613621267,0.014923095703125,0.6938,33.2671,0.914761,,6.6988272568171565,3.6988272568171565,3.9887790108313417,0.02069132507550608,0.0140533447265625,0.5143,27.2179,0.874154,,4.81859849473387,1.8185984947338696,6.767136908372884,0.20155857407723682,0.02081298828125,-5.5349,32.101,0.909803,,7.142059147914143,4.142059147914143,4.634110084631874,-0.0662010522959181,0.01763916015625,-0.6518,33.1478,0.915296,,7.178885615508628,4.178885615508628,4.114820332198933,-0.0073270642332681855,0.014862060546875,0.395,33.0894,0.91361,,7.272902532659549,4.272902532659549,4.164320469822037,0.01684813329552774,0.01531982421875,0.3366
0215.png,110,50,0.6077,0.6101,37,39.4944,0.013345,35.0254,0.938008,,6.776484948909911,3.4030409464804516,0.015472412109375,35.0238,0.938003,,6.773678315046874,3.7736783150468742,3.4040650449011585,0.023657264219710084,0.0154571533203125,-0.0016,35.39,0.941546,,6.491699339278281,3.4916993392782807,3.1280550507574856,0.024518833628823945,0.014495849609375,0.3646,32.2542,0.926382,,4.447372127150584,1.447372127150584,5.031933890136108,-0.5948297173831685,0.00787353515625,-2.7712,33.3996,0.9312,,6.763416219972994,3.763416219972994,4.091374321484176,0.043000765396622564,0.0186767578125,-1.6258,35.2708,0.940788,,6.631770173063365,3.631770173063365,3.2348708267951856,-0.004316062789123855,0.014495849609375,0.2454,35.3303,0.941673,,6.768447617545292,3.7684476175452923,3.1934301999867656,0.05400101347337494,0.015045166015625,0.3049
0215.png,110,75,0.9648,0.9609,69,24.8753,0.010362,36.9158,0.956295,,6.1571008018618585,2.642318395049983,0.0138702392578125,37.3102,0.959305,,5.761774407514889,2.7617744075148893,2.4144202255390783,0.010633490121124039,0.0128173828125,0.3944,37.0821,0.957522,,6.129869415292509,3.129869415292509,2.5128488322540115,0.009924329764236888,0.013671875,0.1663,26.4394,0.883576,,4.724198549459915,1.7241985494599152,3.9552880277354454,-0.5103149237357256,0.473785400390625,-10.4764,34.1824,0.943103,,6.78764121868257,3.7876412186825696,3.776627634428351,0.10373334023558853,0.0189208984375,-2.7334,36.9034,0.956464,,6.047893813201719,3.0478938132017186,2.6523915981739687,0.026174233066130852,0.0137939453125,-0.0124,37.1558,0.958557,,6.379235748676475,3.379235748676475,2.5018435365781464,0.03485951942808361,0.01416015625,0.24
0215.png,110,90,1.7159,1.6857,88,13.9867,0.0073,39.2455,0.972482,,4.740171144938395,1.8615400453148185,0.0108489990234375,39.2453,0.972482,,4.739483139573733,1.739483139573733,1.8616393164161826,0.014113279491060402,0.0108489990234375,-0.0002,39.1318,0.971943,,5.148571552475123,2.148571552475123,1.8809809960676183,-0.01779301162101864,0.011962890625,-0.1137,33.1578,0.91794,,2.955430108301841,-0.04456989169815895,5.236157827089028,-0.22601150613747356,0.00347900390625,-6.0877,34.7804,0.951611,,6.848252239599715,3.8482522395997147,3.5979123771920234,0.16611160180543894,0.019012451171875,-4.4651,39.1443,0.972226,,5.153511676454212,2.1535116764542117,1.9086052961000108,0.035983666128848714,0.011016845703125,-0.1012,39.3316,0.973209,,5.559125600881504,2.5591256008815044,1.8197829707343922,0.08583538867182984,0.0117340087890625,0.0861
0467.png,111,10,0.1894,0.234,1,126.7314,0.027075,29.6042,0.804463,,8.597871646329127,6.904133450249545,0.015625,30.3831,0.830286,,7.393846566753374,4.393846566753374,5.987237260703158,0.19517322805168538,0.013427734375,0.7789,30.2754,0.825679,,7.493259075901772,4.493259075901772,6.090945899085438,0.026508172791335334,0.0139617919921875,0.6712,24.0402,0.723359,,10.787219501497933,7.787219501497933,9.63260727474879,0.8402741053728586,0.047149658203125,-5.564,29.6133,0.82552,,8.452359487769728,5.452359487769728,6.698045570938043,0.08770525553377537,0.016632080078125,0.0091,30.5028,0.841353,,9.368369509827028,6.368369509827028,5.852602674131364,0.0626828211965745,0.014984130859375,0.8986,29.9852,0.819942,,8.439991082793322,5.4399910827933216,6.454013487749035,0.031171067196702328,0.0148773193359375,0.381
0467.png,111,25,0.3623,0.3634,13,66.2426,0.017758,33.5874,0.892039,,9.846968521780902,4.528348937747586,0.016387939453125,34.9223,0.911312,,7.439820629894931,4.439820629894931,3.5946839808352333,-0.041845846992310046,0.0134735107421875,1.3349,34.5149,0.904279,,7.819334503175396,4.819334503175396,3.864609775143569,-0.047648144655434654,0.013397216796875,0.9275,26.4145,0.83569,,7.544852177731712,4.544852177731712,8.630060288351348,-0.8010564576944642,0.0240936279296875,-7.1729,32.6893,0.891442,,10.477163044623932,7.477163044623932,5.016121731849181,0.44378264830578795,0.0177001953125,-0.8981,34.3134,0.904565,,8.833386736972718,5.833386736972718,4.010603775639844,-0.06645904111894561,0.0157623291015625,0.726,34.1251,0.901915,,9.4608818621462,6.4608818621462,4.136074824532512,-0.021602335506370987,0.0160064697265625,0.5377
0467.png,111,50,0.5975,0.6027,36,40.1671,0.012663,36.2744,0.932981,,10.333698165885078,3.228990515406338,0.016265869140625,36.2685,0.932913,,10.299861031184642,7.299861031184642,3.2323177855004603,-0.001386918277988888,0.0163116455078125,-0.0059,37.0352,0.939299,,7.636536065048017,4.636536065048017,2.790670879467166,0.042960828882548874,0.0140533447265625,0.7608,28.5382,0.866893,,2.0666273747177724,-0.9333726252822276,8.96286870613882,-0.06882357841870752,0.0006561279296875,-7.7362,33.7854,0.917359,,12.368148096396595,9.368148096396595,4.467392155637723,0.8127865752699999,0.016998291015625,-2.489,36.7042,0.937748,,9.2011637821802,6.201163782180201,2.994422915657336,0.009607893303377366,0.0155487060546875,0.4298,36.7881,0.938993,,9.792257221597605,6.792257221597605,2.9349427355545754,-0.037028960889124767,0.015625,0.5137
0467.png,111,75,0.9264,0.9232,68,25.9074,0.009024,38.7293,0.956477,,8.995760929021504,2.301230906387934,0.0162353515625,39.4251,0.960945,,7.370101344396223,4.370101344396223,1.996682783276018,0.0634272367831202,0.014617919921875,0.6958,39.0242,0.958418,,8.065664122424327,5.065664122424327,2.128371635084026,0.06613304021836706,0.014617919921875,0.2949,27.4655,0.89803,,7.867073049063495,4.867073049063495,3.701936010136513,-0.11374791325083768,0.333709716796875,-11.2638,34.3639,0.928926,,13.663343980028174,10.663343980028174,4.251899206948765,0.9424917858384786,0.0174560546875,-4.3654,38.532,0.95637,,10.25585965768083,7.25585965768083,2.3859666767442125,-0.030592012391354395,0.0170135498046875,-0.1973,39.0204,0.95933,,9.43559525369079,6.43559525369079,2.1510425343895863,0.05691869154597628,0.015533447265625,0.2911
0467.png,111,90,1.5983,1.5867,88,15.0161,0.005578,41.6963,0.974799,,6.786763225983076,1.4224287375917908,0.01544189453125,41.6961,0.974799,,6.786042869976736,3.786042869976736,1.4224942216347611,0.00122926943158661,0.01544189453125,-0.0002,41.2402,0.973359,,7.568469364762885,4.568469364762885,1.5247174796333696,-0.10485059141152064,0.01544189453125,-0.4561,28.9556,0.919826,,1.742082541083619,-1.257917458916381,8.576308299568492,-0.21350286329125823,0.0003509521484375,-12.7407,34.7621,0.936417,,14.405686633608408,11.405686633608408,4.134621175002917,1.0399404294882677,0.0175018310546875,-6.9342,41.2892,0.973739,,9.451373075331732,6.451373075331732,1.5654872722793438,-0.16399222823310336,0.0165863037109375,-0.4071,41.3628,0.974387,,11.161818705979742,8.161818705979742,1.507229675822506,-0.04337441975061401,0.016021728515625,-0.3335
0122.png,112,10,0.1583,0.2153,1,151.6306,0.02877,28.4258,0.799438,,9.681065347304353,7.336358182464362,0.0197601318359375,29.0045,0.816384,,10.269736696934768,7.269736696934768,6.5620184306813805,0.6123513189752344,0.019989013671875,0.5787,28.6282,0.80497,,8.612570908412003,5.612570908412003,7.0039784848746685,0.6168366309954048,0.0172271728515625,0.2024,21.7511,0.501019,,12.610715678047145,9.610715678047145,8.870637317495095,0.7187107425598656,0.086151123046875,-6.6747,28.4215,0.814416,,10.50290235828784,7.502902358287839,6.7223512290858,0.12139802429403063,0.0235748291015625,-0.0043,28.9829,0.819132,,9.985254664156484,6.985254664156484,6.626567593678558,0.6424667644760806,0.0203857421875,0.5571,28.692,0.808704,,9.654719520092168,6.6547195200921685,6.9847562147858495,0.5083625229453502,0.0192718505859375,0.2662
0122.png,112,25,0.3161,0.3153,11,75.9214,0.020399,31.1641,0.854907,,9.245424977660111,5.201839593992619,0.020294189453125,31.7495,0.867312,,9.548026867454018,6.548026867454018,4.576891694833572,0.011004100201303246,0.0200653076171875,0.5854,31.5362,0.859146,,8.962619367601787,5.962619367601787,4.8563028584087355,-0.04119668072181131,0.019500732421875,0.3721,23.3135,0.760718,,7.6532438838059775,4.6532438838059775,7.930906663885797,1.8145382560096834,0.02630615234375,-7.8506,30.6603,0.859238,,10.181754473395973,7.181754473395973,5.092052167207965,-0.24069802440698318,0.0251007080078125,-0.5038,31.4959,0.861889,,9.456055862424655,6.456055862424655,4.869732889666605,0.06480168583273321,0.0198974609375,0.3318,31.4743,0.861169,,9.438343846619604,6.438343846619604,4.896236645823976,0.028722181869775282,0.0203857421875,0.3102
0122.png,112,50,0.5244,0.5272,35,45.7707,0.016115,32.9641,0.887821,,8.741393898225187,4.109442556700808,0.018585205078125,32.9629,0.887812,,8.734624965490994,5.734624965490994,4.110377014410938,0.005092768913257108,0.0185394287109375,-0.0012,33.3266,0.890412,,8.098055427969879,5.098055427969879,3.852172444584021,0.03910457187364134,0.01690673828125,0.3625,30.8505,0.833946,,5.980214930884621,2.980214930884621,5.279865331775824,-0.2326114093133481,0.0154266357421875,-2.1136,31.7473,0.882614,,9.726804791110276,6.7268047911102755,4.382625944531466,-0.15114247855790205,0.0244903564453125,-1.2168,33.2615,0.891872,,8.153882175905252,5.153882175905252,3.8666836688482205,0.08308561686182724,0.0174102783203125,0.2974,33.3343,0.892822,,8.30032927907318,5.30032927907318,3.835103122189593,0.1389127707804788,0.0174407958984375,0.3702
0122.png,112,75,0.8702,0.8658,69,27.581,0.012582,34.296,0.90878,,6.575577283952304,3.208427445429987,0.014892578125,34.6197,0.912929,,5.9261899337299875,2.9261899337299875,2.9386452198774777,0.018298983771293152,0.013214111328125,0.3237,34.5191,0.909488,,6.086322469687109,3.0863224696871088,3.0906666676869987,-0.036529829715476574,0.014068603515625,0.2231,24.5437,0.684097,,6.862766522922117,3.862766522922117,4.552948380769861,-0.9825263998834303,0.585052490234375,-9.7523,32.4148,0.89606,,9.751686680355581,6.751686680355581,4.029343708755238,-0.24966061267328934,0.026123046875,-1.8812,34.3544,0.909465,,6.572340885787385,3.5723408857873853,3.167252876849977,0.032067685016365165,0.0146942138671875,0.0584,34.5701,0.912292,,6.659981857965053,3.659981857965053,3.053822145630373,0.08985900233984528,0.01483154296875,0.2741
0122.png,112,90,1.7006,1.7346,89,14.1125,0.008668,36.6657,0.938037,,4.184118177725861,2.210315567936898,0.0086517333984375,36.6657,0.938036,,4.184045704012711,1.1840457040127106,2.210351164519589,0.013708235434874755,0.0086517333984375,0.0,36.7042,0.936498,,3.9473804208109837,0.9473804208109837,2.2391867115499418,-0.07757268824901235,0.00787353515625,0.0385,29.3225,0.8556,,5.196264129737409,2.1962641297374086,6.017126447487027,-1.393610364045485,0.00433349609375,-7.3432,33.149,0.909956,,10.165805812346692,7.165805812346692,3.8294490979775313,-0.30983730608900883,0.026824951171875,-3.5167,36.6191,0.937743,,4.625404294817912,1.625404294817912,2.2416160336376647,-0.021473265814215214,0.0092926025390625,-0.0466,36.7473,0.939007,,5.2224255314590575,2.2224255314590575,2.245963835458677,0.06802811052996842,0.0111541748046875,0.0816
0615.png,113,10,0.1559,0.2244,1,153.991,0.027894,27.6194,0.732981,,7.859944144778587,7.113065232206329,0.0174713134765625,28.0418,0.752309,,7.044580676164456,4.044580676164456,6.355751976676264,0.20510731872493876,0.0163726806640625,0.4224,27.9424,0.740319,,6.497384550946108,3.4973845509461077,6.531507583513427,0.13222398584999823,0.01544189453125,0.323,21.2563,0.51142,,10.74490271487563,7.74490271487563,9.690578591364769,-1.0291344144434076,0.06268310546875,-6.3631,27.6641,0.745219,,7.599043824482572,4.599043824482572,6.832055625198829,0.09255141623664384,0.0182952880859375,0.0447,28.0455,0.75637,,7.511709520672364,4.511709520672364,6.362637630624051,0.23955451776008316,0.017578125,0.4261,27.8265,0.742141,,7.289305870377169,4.289305870377169,6.7487005167114456,0.2372892930906496,0.016845703125,0.2071
0615.png,113,25,0.3223,0.3236,12,74.4551,0.019246,30.8278,0.81872,,6.142780812418223,4.907728586503919,0.014404296875,31.1921,0.826115,,5.530135530093066,2.530135530093066,4.426104060863633,0.0291030293389593,0.0120086669921875,0.3643,31.1577,0.823259,,5.195295326971006,2.1952953269710056,4.500691978035895,0.04860671530512048,0.01141357421875,0.3299,24.1129,0.753805,,14.421676440984095,11.421676440984095,7.737475180890945,0.1945048129230653,0.038177490234375,-6.7149,30.3735,0.818555,,7.519204450167572,4.519204450167572,5.220595229829825,0.05098903109835183,0.0174102783203125,-0.4543,31.0664,0.82622,,5.827306738569128,2.8273067385691277,4.60340301911595,0.10764452882903641,0.0134429931640625,0.2386,31.0429,0.824141,,5.867060021193737,2.867060021193737,4.63835514033825,0.1194908161179291,0.0131683349609375,0.2151
0615.png,113,50,0.5999,0.6079,38,40.0037,0.015152,32.3125,0.869754,,5.401872618336872,3.8638833172243143,0.0119171142578125,32.3097,0.869748,,5.39409070050707,2.3940907005070704,3.8669768098924164,0.07629760764769807,0.0118408203125,-0.0028,32.541,0.872733,,4.730884580094279,1.730884580094279,3.6041404625605273,0.05215191128345588,0.00958251953125,0.2285,30.501,0.83235,,5.680267407213427,2.680267407213427,5.4552403001188905,-0.7079626283748912,0.0122222900390625,-1.8115,31.3436,0.859974,,7.896626491758175,4.896626491758175,4.597808977234396,0.14905491413539837,0.017913818359375,-0.9689,32.4874,0.875736,,5.466094692771806,2.466094692771806,3.6654756342736503,0.06257054774331448,0.0112457275390625,0.1749,32.519,0.875378,,5.615634236428597,2.6156342364285967,3.6301075104984184,0.12045297941192165,0.0113067626953125,0.2065
0615.png,113,75,1.0412,1.0414,69,23.0504,0.011515,34.1235,0.914003,,4.752153063519761,2.9363200145870394,0.0101470947265625,34.3768,0.91897,,4.423281432869188,1.4232814328691878,2.6808851242539684,0.08837149380536963,0.0087432861328125,0.2533,34.2461,0.914132,,4.441381089977508,1.441381089977508,2.8078609448198772,0.039302301216741345,0.0090484619140625,0.1226,25.1577,0.771226,,9.926675665444368,6.9266756654443675,4.282605298576449,-1.2575557956789276,0.52642822265625,-8.9658,32.4117,0.889932,,8.671020841781932,5.671020841781932,4.14225646944242,0.16813592631268004,0.01885986328125,-1.7118,34.1461,0.916607,,6.121543420564896,3.1215434205648958,2.9157991252504916,0.120399647579408,0.01092529296875,0.0226,34.3039,0.917531,,6.250298589034744,3.2502985890347436,2.7616806428677227,0.16821769368579995,0.00982666015625,0.1804
0615.png,113,90,1.8814,1.8488,88,12.7562,0.007669,36.528,0.951429,,4.344365982719193,1.9555932565704865,0.0083160400390625,36.5279,0.951429,,4.344303475648695,1.3443034756486947,1.955671271926053,0.08353993154965937,0.0083160400390625,-0.0001,36.4744,0.949729,,4.629036017692312,1.6290360176923118,1.9996953013638352,0.06736156099817885,0.0091705322265625,-0.0536,31.2877,0.867373,,4.2246219378977505,1.2246219378977505,5.231949747203338,-0.6246008789146444,0.005767822265625,-5.2403,33.4418,0.910751,,9.14159025317037,6.141590253170371,3.893252282702385,0.14537955356325222,0.01995849609375,-3.0862,36.4174,0.951628,,6.893891695163858,3.893891695163858,2.051959934120369,0.0247702332447426,0.0102996826171875,-0.1106,36.5299,0.950968,,10.222256123625973,7.222256123625973,1.9508320475368293,0.3223418229281073,0.009246826171875,0.0019
0021.png,114,10,0.424,0.4266,6,56.6063,0.060645,23.1465,0.740606,,5.21822603048461,15.46442638513721,0.0137939453125,23.5825,0.751432,,5.414954161393912,2.4149541613939123,14.506786778230143,0.1103163600618477,0.0149688720703125,0.436,23.4762,0.749016,,5.334818434417544,2.334818434417544,14.69352804750595,0.10475667937798556,0.01422119140625,0.3297,20.9933,0.627628,,5.109794979913311,2.1097949799133113,19.48061088305533,-0.04846252205548413,0.017852783203125,-2.1532,23.2433,0.729077,,5.188355913313204,2.1883559133132042,15.133437615462972,-0.16106006637698844,0.0150299072265625,0.0968,23.5578,0.752955,,5.4961414523757295,2.4961414523757295,14.586476066035601,0.11349519074234245,0.0155487060546875,0.4113,23.4026,0.749719,,5.27133464081872,2.2713346408187203,14.8873944993843,0.07767754169348987,0.014434814453125,0.2561
0021.png,114,25,0.8499,0.8409,19,28.2391,0.043927,25.6572,0.842104,,5.773408166900608,11.201442673101056,0.0154571533203125,26.1555,0.85378,,6.042065472009443,3.042065472009443,10.28160820479915,0.045364900024285136,0.016326904296875,0.4983,26.021,0.848958,,5.957344206030157,2.9573442060301574,10.569719662737215,0.039048282022398864,0.016204833984375,0.3638,23.189,0.745362,,4.27240814336072,1.2724081433607202,14.915327909576812,-0.006066602919694327,0.0130462646484375,-2.4682,25.1069,0.80905,,5.3672051149965885,2.3672051149965885,12.118941657339823,-0.28711790761407885,0.0156402587890625,-0.5503,26.0043,0.8503,,5.939165126203964,2.9391651262039638,10.619716010426686,-0.01848427040902307,0.0162353515625,0.3471,26.0093,0.850032,,5.944061846392265,2.944061846392265,10.613244671360537,0.003029240114887208,0.0163726806640625,0.3521
0021.png,114,50,1.3536,1.3561,42,17.7308,0.032849,27.7208,0.895433,,6.312946153736687,8.37648270518171,0.0156097412109375,27.7193,0.895407,,6.308249643702795,3.308249643702795,8.378857321378629,-0.03845148026831655,0.0156097412109375,-0.0015,28.037,0.899825,,6.18974894516619,3.1897489451661896,7.936443580653446,0.036483376114485794,0.0159149169921875,0.3162,26.4192,0.845585,,5.123888064928756,2.1238880649287557,10.40910182122411,0.19630736553125172,0.0131072998046875,-1.3016,26.0564,0.841629,,5.270333205304218,2.270333205304218,10.954584126591973,-0.28200073629655953,0.0158843994140625,-1.6644,28.1024,0.901598,,6.00305786249937,3.00305786249937,7.844245467014229,0.038180498115835786,0.015777587890625,0.3816,28.1163,0.901525,,6.030854308883187,3.030854308883187,7.864527465752717,0.011456039052094006,0.0162200927734375,0.3955
